rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,river_level_m,cumulative_rain_7d,flood
1.24,23.32,99.43,28.13,-1.3,14.97,0
19.72,36.68,56.82,29.96,5.47,16.59,0
3.11,37.74,98.53,7.69,0.45,19.26,0
29.3,31.6,50.95,48.34,7.91,15.49,0
25.64,36.11,61.67,37.02,6.99,16.87,0
11.67,30.67,85.17,8.12,3.52,15.09,0
18.58,29.52,79.47,22.44,4.85,18.92,0
5.66,28.33,74.87,48.62,1.77,14.66,0
9.56,28.45,71.79,34.1,2.49,11.49,0
25.86,22.26,90.61,6.52,7.93,10.62,0
9.22,31.32,54.1,22.37,3.64,10.54,0
6.64,29.8,66.55,14.56,2.83,11.19,0
10.22,33.73,49.33,31.05,4.36,11.75,0
26.43,30.47,75.76,50.6,8.77,8.25,0
6.12,29.19,55.03,26.18,2.08,11.12,0
2.86,25.64,60.03,26.0,0.43,15.25,0
18.67,30.36,68.28,54.32,5.21,12.74,0
26.23,33.69,41.61,34.57,6.99,7.94,0
1.59,24.28,45.52,33.97,0.48,13.43,0
4.11,30.44,81.16,15.71,1.93,6.46,0
2.3,31.17,65.74,36.46,-0.04,12.0,0
6.41,26.41,91.89,34.55,1.89,8.34,0
8.98,27.06,81.68,23.81,2.02,11.98,0
20.72,31.15,40.49,59.44,6.43,10.97,0
15.8,24.33,77.0,52.91,4.19,10.63,0
14.55,31.75,45.62,44.98,3.63,15.01,0
6.52,25.52,86.86,32.24,1.28,22.5,0
27.63,35.31,99.49,27.72,8.79,16.64,0
9.56,41.69,71.87,11.09,2.77,22.94,0
58.02,25.7,80.97,18.34,16.98,20.01,1
15.08,32.67,54.24,46.44,4.79,20.65,0
2.02,26.37,66.26,27.22,0.19,15.51,0
16.91,35.2,91.37,52.94,6.2,18.01,0
5.9,23.67,50.05,8.87,0.8,10.93,0
17.39,32.4,55.93,30.5,5.03,11.26,0
1.08,25.64,66.73,38.82,-1.08,10.99,0
2.88,28.97,82.73,31.01,0.52,10.7,0
29.04,24.84,62.55,53.35,7.03,11.91,0
3.87,34.11,95.66,59.37,1.91,11.04,0
27.21,25.82,45.67,6.95,8.93,15.59,0
4.91,32.76,62.25,7.8,2.26,13.88,0
15.45,28.28,82.54,7.82,4.66,13.34,0
17.77,29.43,53.56,40.87,4.45,10.49,0
10.78,30.74,79.38,22.36,2.43,7.83,0
5.46,26.19,49.85,44.0,3.17,9.66,0
3.59,31.05,43.36,24.33,2.51,7.08,0
0.51,37.65,47.26,37.66,0.27,13.22,0
5.43,26.11,95.8,46.19,1.11,15.88,0
15.88,35.86,73.11,32.89,6.13,16.56,0
41.78,37.49,87.78,32.37,11.84,22.24,0
30.74,25.92,59.96,5.29,9.45,22.35,0
21.79,22.72,75.56,24.65,7.89,24.27,0
23.3,31.51,69.7,32.75,6.15,28.47,0
16.4,27.26,96.74,27.72,5.75,20.81,0
4.52,39.34,84.85,54.05,1.88,19.96,0
35.66,30.17,83.83,54.39,10.66,14.53,0
16.66,25.99,42.78,49.32,4.01,11.68,0
12.33,24.26,72.98,22.52,2.97,12.33,0
1.76,35.45,68.02,43.04,0.82,13.64,0
8.89,27.14,95.67,23.72,1.24,11.09,0
9.25,30.22,55.44,13.96,2.91,12.79,0
29.99,34.78,56.19,20.57,9.54,16.89,0
11.87,27.58,64.68,4.26,4.55,19.33,0
7.18,29.77,54.6,19.91,0.76,18.42,0
56.45,29.92,47.75,27.64,18.25,20.29,0
1.76,33.42,91.44,57.33,2.22,16.24,0
8.24,32.95,73.5,18.8,2.88,21.09,0
0.64,28.9,91.68,54.15,-0.84,19.34,0
20.2,30.32,89.87,13.73,5.73,15.28,0
37.53,28.14,56.92,11.46,11.21,17.48,0
4.93,22.61,72.86,31.14,1.75,20.49,0
29.32,31.29,44.99,40.35,8.82,22.48,0
5.18,39.46,94.92,2.66,1.84,23.09,0
36.25,25.58,64.26,13.26,10.78,18.43,0
21.03,26.13,63.62,27.34,6.58,22.36,0
24.51,25.65,58.17,19.86,6.89,20.87,0
0.27,33.62,67.64,42.76,-0.26,25.19,0
49.38,32.24,55.11,30.67,14.24,24.68,0
19.46,29.21,62.49,9.62,7.75,16.79,0
5.45,25.41,88.0,53.67,3.1,18.23,0
26.53,30.46,90.06,17.57,8.51,22.07,0
4.96,22.18,58.25,43.87,2.81,16.4,0
30.92,30.72,68.14,46.79,10.08,15.58,0
1.79,34.36,92.43,57.79,0.72,15.46,0
18.25,23.74,43.16,29.91,3.97,9.99,0
11.67,22.34,93.35,36.95,3.24,10.45,0
1.52,37.9,53.15,20.09,0.12,7.23,0
4.15,26.94,80.71,40.69,0.11,5.52,0
0.19,35.68,74.95,27.8,-1.43,7.21,0
9.49,29.23,73.18,26.26,3.34,8.15,0
5.38,29.19,91.56,51.33,1.94,5.55,0
13.68,32.19,46.09,3.01,2.94,8.84,0
5.29,25.58,60.82,52.92,0.84,9.03,0
5.35,30.66,72.3,51.12,2.77,11.69,0
20.39,28.09,88.68,30.38,5.24,16.94,0
0.74,23.4,52.99,29.41,0.39,14.63,0
34.98,31.69,88.18,21.71,10.3,19.83,0
28.68,28.68,63.98,59.65,9.11,22.43,0
16.53,29.21,51.33,6.67,4.1,16.83,0
13.49,23.95,85.54,35.41,4.14,22.17,0
33.43,37.96,45.45,40.9,10.2,14.7,0
3.07,34.38,70.89,56.06,1.15,12.21,0
1.23,34.82,43.83,46.81,0.45,13.58,0
4.11,28.47,61.39,38.63,1.58,12.31,0
23.74,21.35,76.06,7.01,9.31,14.55,0
0.53,39.76,73.37,22.42,2.72,20.75,0
13.11,29.69,64.28,8.33,3.29,23.76,0
80.85,26.26,65.74,52.87,21.94,18.44,1
29.04,32.08,53.61,44.98,9.31,23.35,0
11.05,35.84,67.35,45.45,3.5,25.38,0
0.99,29.88,97.2,39.14,1.36,21.09,0
26.7,36.39,91.03,30.42,8.3,12.65,0
13.71,35.41,48.71,9.0,4.17,13.13,0
1.83,24.62,41.79,19.78,1.68,11.53,0
1.48,26.63,96.01,8.21,1.71,19.39,0
36.06,34.79,71.6,43.49,9.43,19.94,0
16.59,16.44,72.27,9.61,4.16,17.55,0
26.52,29.25,86.84,42.13,7.85,19.03,0
31.68,22.85,58.88,41.54,9.6,21.87,0
12.72,27.62,68.91,27.56,3.59,15.68,0
10.93,28.51,98.12,8.11,3.71,11.08,0
8.44,28.21,80.33,18.89,3.53,15.31,0
5.72,27.24,49.22,19.21,3.44,10.16,0
8.55,24.51,47.99,42.02,3.14,13.97,0
22.3,41.46,52.26,6.82,5.84,17.36,0
13.82,39.34,86.0,49.74,4.0,14.97,0
33.46,24.19,57.72,45.66,9.96,16.56,0
8.79,37.91,41.28,11.18,3.15,18.27,0
14.01,28.0,96.65,43.15,4.59,17.68,0
14.97,30.65,50.18,40.11,6.54,13.44,0
13.44,29.68,40.57,44.89,3.57,11.91,0
18.19,26.7,54.23,11.34,5.84,11.09,0
4.07,34.92,54.1,9.46,3.57,10.6,0
10.77,30.63,65.32,14.19,2.65,9.93,0
1.65,27.62,95.22,21.95,0.64,14.87,0
7.28,23.48,92.75,47.62,1.24,11.18,0
10.03,25.53,67.41,44.28,3.09,16.88,0
15.84,21.79,64.65,55.53,3.97,18.66,0
45.1,30.06,73.3,3.52,14.58,18.56,0
13.77,24.02,54.61,0.69,4.28,17.39,0
20.41,28.67,43.13,41.95,5.19,20.74,0
10.59,36.85,96.35,16.76,4.02,11.4,0
15.08,36.0,51.2,20.04,4.7,8.93,0
1.1,29.84,51.9,32.81,1.28,12.05,0
4.4,29.56,68.35,6.14,0.17,6.15,0
6.74,39.4,69.5,38.56,2.39,8.89,0
9.59,32.6,41.11,19.51,3.65,1.21,0
0.7,28.36,48.88,37.96,-0.21,9.48,0
2.26,22.87,62.69,50.04,-0.58,10.88,0
4.86,31.97,81.02,10.27,1.42,13.22,0
53.38,34.15,53.71,55.85,17.24,11.04,0
6.04,26.84,65.38,31.84,2.94,12.43,0
9.87,31.46,73.44,55.38,2.53,16.63,0
3.27,28.18,93.32,12.46,-0.3,16.62,0
14.15,29.08,59.56,36.27,3.82,6.69,0
4.94,17.56,48.01,24.23,1.01,3.25,0
3.48,28.89,69.36,46.45,1.49,0.96,0
10.9,34.85,84.8,36.35,3.17,5.82,0
0.08,26.84,46.59,29.67,-0.73,4.71,0
0.12,30.26,65.48,54.78,1.14,3.06,0
3.71,26.22,41.07,22.63,1.25,3.19,0
0.56,31.8,42.01,13.2,0.6,3.64,0
1.71,28.92,68.98,36.49,-1.21,8.36,0
6.21,25.3,57.89,37.44,-0.56,11.93,0
24.34,36.66,90.71,26.35,5.86,4.36,0
12.73,34.64,76.13,29.2,3.34,14.31,0
10.78,26.98,67.24,57.57,3.81,13.36,0
5.21,32.49,64.48,43.96,-0.78,11.63,0
40.27,32.69,69.83,6.64,13.67,10.93,0
7.59,33.21,42.43,12.73,2.45,12.39,0
1.37,21.53,93.57,58.53,1.77,11.81,0
14.4,35.03,99.9,43.59,3.43,14.69,0
1.81,27.15,50.89,54.9,1.05,10.48,0
6.35,28.21,47.22,18.23,1.99,7.32,0
10.62,43.19,48.61,44.51,4.0,12.76,0
31.1,31.51,79.66,42.84,9.1,18.98,0
10.2,28.07,79.69,17.68,3.53,19.39,0
18.17,18.97,90.88,33.05,6.55,22.74,0
74.04,36.95,85.11,37.64,21.56,21.53,1
2.11,23.27,66.98,28.87,0.88,19.05,0
4.82,24.98,76.77,49.63,-0.44,16.83,0
7.53,28.34,81.3,49.97,2.96,21.64,0
8.22,37.08,70.76,51.04,4.42,11.33,0
7.94,33.87,68.54,48.21,1.14,16.1,0
35.73,29.21,78.71,29.29,10.63,14.66,0
18.78,31.54,73.45,22.89,6.51,16.2,0
14.04,27.0,78.64,49.88,4.24,22.51,0
5.55,30.7,76.77,29.41,1.83,24.61,0
26.04,30.37,83.15,14.78,7.42,22.73,0
46.54,34.84,78.57,30.44,13.53,19.52,0
25.82,34.84,71.18,8.51,7.66,17.13,0
0.02,32.47,80.91,41.5,0.05,16.5,0
15.18,28.19,66.97,20.16,3.37,15.08,0
0.79,33.71,54.5,15.64,0.17,10.14,0
4.47,29.54,40.09,57.39,2.91,6.98,0
0.92,24.59,73.6,46.61,-0.14,5.47,0
13.89,27.98,75.44,47.22,2.93,4.85,0
17.4,30.42,98.32,37.42,5.07,7.48,0
1.82,34.55,61.69,50.35,-0.17,10.89,0
7.26,29.08,63.65,45.55,0.84,7.84,0
9.14,23.95,52.11,35.93,2.88,6.33,0
6.91,30.28,44.23,57.67,1.36,4.49,0
1.93,30.57,86.37,11.5,-0.04,10.94,0
8.14,30.93,54.98,56.6,2.6,8.19,0
20.87,34.6,76.53,24.09,4.73,8.28,0
1.1,35.09,81.27,31.7,-1.41,13.71,0
1.25,27.03,68.27,7.36,1.05,13.55,0
6.57,26.92,92.58,32.41,0.04,15.32,0
42.64,24.8,66.63,36.67,11.81,16.11,0
16.57,33.49,57.09,59.86,3.17,15.26,0
17.03,37.24,93.76,58.51,4.62,15.92,0
6.74,28.42,91.69,57.98,2.45,17.71,0
13.51,28.79,49.84,20.9,4.16,16.41,0
0.15,37.33,41.56,59.48,2.44,14.53,0
15.16,32.53,45.4,27.33,5.64,16.72,0
36.68,32.18,57.19,51.11,10.07,20.14,0
14.22,24.05,98.34,12.98,3.07,18.48,0
31.04,33.39,73.51,30.35,12.02,24.23,0
19.31,25.35,62.4,57.96,6.86,20.98,0
1.93,24.33,93.32,56.82,1.17,17.46,0
34.91,28.27,67.19,41.02,10.55,13.67,0
1.03,27.07,58.91,47.87,0.58,9.0,0
11.45,28.89,96.47,10.59,1.95,10.14,0
2.3,22.8,90.97,43.3,0.85,7.9,0
0.18,34.79,90.62,37.08,0.12,5.45,0
8.22,35.64,70.74,5.49,1.56,9.94,0
5.24,20.26,87.37,6.79,1.03,8.09,0
9.98,34.89,50.76,6.51,4.51,6.2,0
12.91,25.95,74.39,43.46,3.75,6.73,0
0.67,34.28,99.03,8.5,2.27,6.8,0
1.97,29.66,57.46,28.06,-1.15,10.84,0
12.27,30.14,87.66,21.42,3.16,9.86,0
6.3,29.07,69.43,33.03,0.34,10.98,0
19.59,36.06,42.39,42.39,4.67,16.96,0
15.85,23.8,85.78,41.08,3.93,15.81,0
28.02,33.04,50.11,30.93,8.72,14.94,0
17.69,35.51,77.89,27.86,5.57,16.84,0
8.43,33.58,45.14,23.87,1.85,15.81,0
16.77,41.62,96.81,51.71,2.8,12.92,0
4.83,27.36,57.5,19.85,2.93,11.8,0
5.49,34.79,53.59,15.56,1.36,12.61,0
23.34,29.47,47.75,44.6,5.88,16.51,0
8.87,36.17,96.76,21.59,2.94,18.65,0
24.02,29.96,82.71,50.82,7.41,20.92,0
25.93,28.06,84.5,19.67,7.45,19.46,0
29.23,36.53,69.96,42.12,8.92,22.0,0
37.27,27.54,68.48,2.71,10.03,18.3,0
8.46,22.94,46.6,23.13,3.3,18.64,0
5.76,27.42,73.59,20.59,0.73,16.1,0
13.09,33.1,54.81,49.0,3.32,15.13,0
6.96,36.96,98.63,58.02,2.74,15.29,0
13.78,30.56,87.79,27.65,5.34,17.86,0
18.34,36.59,64.78,49.49,7.09,8.08,0
17.49,23.21,49.08,41.98,6.3,12.65,0
7.04,27.78,87.12,58.04,1.79,9.71,0
2.74,28.56,47.32,48.67,-0.72,14.88,0
8.45,29.43,51.36,4.65,3.94,12.99,0
2.31,30.42,52.69,42.8,2.06,11.75,0
33.12,33.45,73.41,32.13,9.26,8.55,0
6.37,27.78,87.22,0.99,2.83,8.04,0
2.52,30.7,58.86,15.08,0.42,12.64,0
0.39,29.77,45.08,55.31,1.62,11.58,0
15.57,25.37,67.87,55.56,4.16,6.3,0
15.2,29.43,84.89,47.93,6.54,6.04,0
6.25,29.28,53.3,58.91,2.66,9.44,0
1.12,29.17,53.2,48.39,2.13,13.0,0
7.91,30.16,96.83,0.61,1.91,7.18,0
5.59,30.38,97.25,17.27,2.08,9.61,0
16.96,27.84,99.43,1.84,4.12,7.26,0
13.96,36.36,88.46,5.65,5.03,14.39,0
6.8,24.15,51.29,13.13,2.94,17.79,0
3.69,26.4,52.72,30.21,3.5,17.53,0
66.39,43.9,60.41,50.85,20.4,13.94,0
9.08,24.81,59.09,51.72,3.45,14.96,0
17.48,23.23,97.39,36.97,4.77,13.56,0
2.27,33.67,87.34,55.69,1.22,15.3,0
9.97,19.61,83.44,30.0,2.61,11.58,0
0.42,28.82,51.16,53.34,0.24,13.19,0
10.56,40.73,94.57,27.24,3.34,10.14,0
49.87,22.28,89.67,16.63,14.61,12.06,1
7.27,20.09,49.82,54.98,2.24,12.12,0
0.6,22.5,92.27,23.28,-0.2,11.77,0
0.47,34.49,56.33,30.2,-0.24,9.32,0
7.37,35.62,44.85,19.73,3.29,5.17,0
2.62,27.44,79.41,39.77,0.96,4.29,0
0.35,33.42,79.23,59.7,0.45,4.99,0
21.17,36.95,45.7,1.53,4.89,12.89,0
9.2,38.94,59.13,53.99,3.18,7.18,0
5.12,28.77,99.57,0.24,2.07,16.85,0
34.55,18.49,80.71,21.85,9.97,17.12,0
1.85,25.9,83.8,10.12,2.64,20.64,0
46.83,27.87,52.78,45.44,11.76,17.26,0
5.65,28.71,44.73,3.04,2.48,23.16,0
32.89,29.06,56.61,33.21,10.58,27.74,0
13.86,35.59,54.93,17.7,4.7,23.71,0
26.29,36.37,54.07,8.02,8.06,25.64,0
62.04,29.14,51.57,46.31,19.16,27.86,0
5.1,35.49,74.49,13.05,2.4,25.42,0
48.72,31.79,59.69,13.42,13.89,23.66,0
7.4,30.32,89.22,16.5,2.52,22.34,0
7.3,34.53,51.04,35.21,2.01,10.55,0
6.24,30.36,67.88,39.58,0.78,10.53,0
11.69,40.29,40.82,1.06,4.23,8.59,0
2.51,22.81,68.9,14.51,0.19,7.98,0
12.1,27.42,43.35,25.86,2.13,11.51,0
11.7,29.37,98.66,19.92,2.97,15.46,0
21.53,32.2,87.44,53.05,5.66,13.07,0
26.9,36.34,69.41,47.26,9.1,11.84,0
8.71,29.88,45.2,37.55,2.77,10.32,0
5.4,22.89,75.55,20.28,3.0,11.41,0
4.5,34.21,85.53,42.04,0.68,8.42,0
3.25,33.77,51.44,50.62,1.85,2.39,0
0.89,20.29,74.09,35.69,3.11,6.96,0
6.29,29.98,88.85,47.07,2.24,15.59,0
4.73,22.05,86.09,44.95,2.28,9.65,0
50.91,26.68,88.18,34.3,15.97,14.55,1
12.24,25.49,92.76,18.73,2.25,16.71,0
6.4,34.05,96.26,44.75,2.51,14.35,0
13.03,30.58,64.33,12.41,4.22,14.28,0
2.25,23.57,74.13,46.77,0.41,6.8,0
8.81,34.4,87.44,48.27,1.76,6.12,0
14.76,22.83,81.83,49.33,5.12,19.75,0
10.07,31.65,99.73,28.37,2.05,24.59,0
7.71,25.93,40.82,11.55,4.45,22.67,0
76.37,28.17,61.31,5.98,23.02,22.89,0
31.84,32.52,56.86,44.6,8.33,25.37,0
14.65,32.61,55.74,53.18,3.88,21.64,0
12.64,36.68,53.35,39.05,3.51,23.54,0
14.54,29.59,82.55,8.65,6.77,12.25,0
3.37,31.53,45.09,56.09,0.13,8.18,0
7.54,27.81,84.5,59.35,2.15,8.56,0
0.6,30.91,81.61,26.0,-0.36,10.86,0
9.68,32.2,55.05,35.69,3.4,13.59,0
11.75,29.51,55.17,46.63,3.0,19.24,0
3.88,20.98,77.73,44.18,0.02,16.88,0
49.88,31.66,85.73,58.07,14.77,22.46,1
36.03,31.82,92.59,6.89,10.51,24.53,0
19.21,26.6,91.13,34.84,5.17,18.88,0
11.43,23.58,97.89,41.52,2.89,25.75,0
30.6,37.38,74.88,53.41,10.36,16.8,0
2.1,32.46,94.52,52.45,0.31,12.98,0
23.45,28.85,88.51,58.68,5.9,14.28,0
2.0,24.31,93.68,30.72,0.14,17.96,0
23.71,25.89,40.7,49.85,7.17,18.99,0
4.84,36.51,97.95,25.64,0.12,18.51,0
31.44,30.69,68.41,25.34,11.06,16.05,0
43.25,27.25,87.89,15.2,13.84,29.85,1
2.42,32.55,47.63,49.09,2.16,20.58,0
9.32,25.93,63.76,59.15,3.19,28.27,0
59.44,37.5,56.29,15.38,15.74,23.96,0
9.91,36.76,57.5,3.37,4.51,17.05,0
29.88,27.67,47.4,48.93,8.1,19.04,0
13.33,26.86,88.35,37.21,3.22,15.51,0
7.06,16.91,40.55,57.58,2.27,11.69,0
5.05,22.59,58.75,15.13,2.89,12.42,0
3.41,23.3,50.46,4.26,2.08,6.67,0
21.52,30.68,75.34,29.55,7.36,10.34,0
7.33,28.37,55.26,5.13,1.89,8.23,0
10.74,23.27,55.54,15.71,2.89,10.84,0
10.17,28.59,69.3,7.56,3.4,19.56,0
12.92,32.53,79.16,13.45,3.74,24.12,0
30.1,32.64,47.28,6.37,9.92,18.53,0
59.25,20.5,50.53,57.23,18.6,24.92,0
7.85,29.36,54.83,16.71,2.95,22.92,0
26.36,23.08,98.42,26.63,5.38,28.57,0
21.69,34.51,63.83,53.92,6.64,26.66,0
12.78,33.92,75.94,40.64,3.73,18.35,0
46.87,25.51,54.49,37.08,14.23,18.88,0
3.36,26.17,69.43,42.33,0.25,14.99,0
1.74,27.69,44.45,49.73,-0.8,19.88,0
28.86,18.74,42.08,52.66,9.12,22.7,0
8.67,31.68,68.12,38.56,2.25,14.47,0
28.16,28.64,63.92,53.4,9.02,20.05,0
33.54,34.85,48.21,32.12,9.39,19.3,0
0.97,24.51,81.26,16.64,1.71,15.95,0
32.24,26.9,99.57,52.8,10.67,18.48,0
8.92,22.47,63.74,32.49,2.97,21.08,0
10.71,24.98,77.47,54.37,3.0,15.91,0
14.78,24.09,97.78,2.41,5.29,17.56,0
39.13,34.98,89.89,23.85,12.13,12.91,0
0.29,26.51,67.81,56.87,0.33,19.07,0
9.72,30.62,84.25,14.98,3.96,16.22,0
17.46,28.1,47.69,56.49,6.66,14.86,0
19.24,23.65,70.73,57.23,4.52,7.63,0
17.69,29.16,56.74,52.93,4.26,10.79,0
2.17,33.0,49.67,33.82,-0.13,14.36,0
5.34,23.96,65.58,38.82,0.1,13.02,0
6.66,34.05,47.86,52.18,1.94,12.38,0
24.48,25.75,81.94,46.55,7.94,14.53,0
4.9,27.59,67.37,37.81,1.45,13.76,0
3.55,32.65,71.87,58.94,0.53,24.68,0
47.36,26.68,48.78,41.14,15.33,25.72,0
0.13,30.19,48.39,58.53,0.18,29.26,0
91.93,28.43,75.0,3.44,27.92,29.27,1
16.94,30.65,99.1,8.34,6.24,24.74,0
26.44,18.1,45.78,27.09,7.81,24.44,0
5.24,20.85,57.14,23.09,3.63,28.13,0
0.22,33.08,92.17,46.96,-0.38,14.36,0
20.08,35.19,44.34,9.64,8.02,15.58,0
26.95,25.45,92.55,58.57,7.11,11.62,0
20.23,28.78,71.46,18.9,6.59,11.25,0
2.31,31.47,64.5,25.74,0.05,18.06,0
21.0,33.47,58.58,16.48,7.42,19.14,0
21.98,19.86,57.83,34.76,6.11,18.55,0
16.12,25.57,58.35,3.52,5.13,23.67,0
21.79,28.34,93.09,8.98,5.89,18.56,0
28.05,33.52,83.43,44.75,9.35,16.53,0
14.26,42.49,80.18,11.19,3.62,14.13,0
1.39,28.86,87.92,14.13,2.1,11.2,0
10.03,22.97,55.43,47.58,2.01,11.95,0
1.21,32.01,77.08,5.6,-0.98,6.95,0
7.85,36.6,67.6,26.25,3.31,5.74,0
7.84,30.54,86.95,1.38,1.76,3.92,0
1.02,25.47,58.56,20.81,0.3,4.14,0
6.43,34.79,78.59,41.94,1.61,12.42,0
1.76,33.32,92.93,5.41,-0.78,13.03,0
24.77,24.87,64.13,53.3,7.35,17.1,0
44.26,31.91,44.0,54.57,14.54,20.01,0
1.13,34.99,70.96,6.3,1.34,18.81,0
46.55,35.91,60.76,59.44,14.2,20.05,0
11.09,29.67,80.33,17.85,4.44,15.19,0
5.34,28.21,97.06,5.05,0.54,14.59,0
1.2,36.14,69.14,0.3,0.03,15.4,0
10.42,23.95,67.97,24.51,3.52,7.06,0
23.74,32.19,79.28,37.79,6.99,8.39,0
18.42,23.15,46.21,19.93,5.28,12.13,0
0.77,35.33,55.21,50.2,-0.97,6.72,0
1.14,28.71,95.14,43.0,-1.74,8.95,0
7.73,36.34,80.2,21.01,3.14,7.63,0
5.25,32.46,40.81,44.06,1.82,11.49,0
3.97,23.88,52.28,56.43,2.09,11.47,0
4.95,37.12,80.97,5.59,1.05,12.14,0
24.41,37.76,85.86,18.37,6.61,15.03,0
39.72,34.41,90.39,27.8,11.92,19.73,0
7.79,26.19,57.53,29.88,3.19,16.53,0
35.48,28.47,95.86,32.53,10.41,17.37,0
5.82,30.73,73.18,18.04,2.55,13.12,0
9.71,26.48,81.79,40.04,1.91,21.19,0
3.84,38.46,75.8,38.71,0.99,22.6,0
15.34,30.72,47.36,34.67,4.53,17.86,0
57.94,16.48,97.79,6.83,18.61,14.36,1
13.88,31.7,47.37,28.62,4.37,17.68,0
6.64,28.26,55.29,21.37,3.74,17.28,0
15.65,29.63,88.82,29.46,3.35,20.04,0
1.97,28.16,77.12,55.31,0.72,13.34,0
32.93,34.04,90.29,28.83,10.06,13.46,0
10.49,35.6,70.94,0.84,3.77,15.06,0
8.95,31.42,62.62,26.33,1.87,11.9,0
13.22,28.3,95.31,49.24,5.65,10.16,0
14.7,29.79,42.18,46.8,4.42,11.05,0
1.12,30.1,91.37,30.8,-0.75,11.36,0
17.21,25.99,53.85,14.99,5.15,11.78,0
4.15,32.89,90.92,27.91,0.93,12.05,0
18.77,32.3,48.35,33.82,8.42,17.89,0
25.93,37.7,74.81,59.99,8.83,18.69,0
24.44,36.28,93.29,38.65,7.38,15.51,0
12.06,26.57,68.41,41.66,3.51,15.35,0
11.01,34.1,84.79,29.49,4.26,9.67,0
2.31,25.25,88.28,21.27,1.69,14.0,0
22.4,33.48,84.19,48.78,3.81,10.43,0
4.75,27.42,95.52,29.7,2.07,7.53,0
10.3,24.88,66.81,59.68,3.12,11.08,0
5.02,31.4,50.39,27.43,0.19,10.32,0
2.16,16.63,42.87,4.08,1.53,8.73,0
14.9,21.25,54.79,40.95,6.71,8.59,0
0.84,29.11,48.59,2.8,0.81,7.15,0
20.71,30.41,73.48,15.03,7.31,9.23,0
5.73,28.15,51.1,21.22,3.52,5.95,0
0.0,22.1,42.34,44.37,-0.83,7.08,0
10.73,25.91,42.16,29.65,1.36,6.9,0
0.72,31.96,89.89,1.72,0.87,8.59,0
4.85,32.91,75.49,37.01,1.21,10.08,0
18.41,29.92,61.49,24.69,4.15,7.65,0
0.97,35.78,93.65,55.31,0.21,8.26,0
27.43,31.99,44.21,29.97,8.96,9.18,0
0.06,26.26,98.82,42.54,-0.13,14.02,0
4.25,28.6,76.98,13.13,0.49,11.86,0
20.26,22.99,51.01,45.66,5.85,10.82,0
5.7,29.46,80.74,43.26,1.69,9.3,0
1.61,35.56,85.8,54.24,-1.45,10.45,0
6.7,33.43,65.76,2.03,1.87,11.87,0
4.73,37.01,91.7,26.85,0.07,13.23,0
27.75,28.49,49.04,40.75,8.98,14.72,0
5.64,36.73,56.73,5.71,0.13,15.86,0
23.33,29.03,45.61,24.64,8.01,21.79,0
33.37,37.36,52.65,56.53,9.6,21.55,0
8.53,29.89,54.32,26.16,2.02,21.92,0
36.11,33.54,95.06,59.12,11.13,18.45,0
7.11,37.38,44.69,3.41,1.27,21.63,0
49.9,29.03,65.64,43.07,15.25,14.48,0
1.4,31.09,71.94,34.86,-0.31,16.52,0
17.42,36.44,93.92,30.03,4.67,13.74,0
10.21,29.33,99.86,58.25,3.47,15.94,0
7.36,23.4,85.2,7.78,1.07,11.6,0
15.02,40.72,98.25,53.76,3.24,12.23,0
18.25,27.65,87.23,41.47,5.72,11.36,0
0.07,30.79,97.79,15.54,-0.01,12.5,0
2.74,35.78,82.44,54.1,0.99,18.74,0
18.73,26.96,44.79,25.76,5.95,13.36,0
16.47,24.96,64.12,48.85,5.0,22.22,0
50.74,31.27,78.8,23.33,15.83,21.19,0
21.47,21.03,61.04,51.06,6.54,26.17,0
45.17,28.56,56.4,38.2,11.54,18.53,0
18.19,31.23,74.64,8.46,3.71,23.27,0
5.31,28.65,96.01,38.98,3.52,19.69,0
1.67,22.28,42.1,11.48,0.5,13.39,0
22.84,37.97,86.15,24.72,7.8,12.06,0
15.5,30.52,83.36,10.22,4.3,15.28,0
0.74,37.16,97.84,1.32,0.16,15.76,0
6.7,28.7,95.84,12.71,1.56,17.37,0
47.13,25.6,85.73,32.18,16.6,13.3,1
10.41,31.35,71.22,28.89,3.38,12.61,0
8.5,28.92,52.26,30.09,2.02,13.21,0
9.18,24.11,72.71,14.86,1.1,13.2,0
3.51,37.35,85.92,41.11,3.03,5.26,0
6.9,26.89,93.74,42.26,1.91,5.76,0
6.93,20.8,87.38,21.48,2.82,7.51,0
0.81,36.64,51.72,52.87,1.1,9.79,0
21.89,27.48,75.98,38.64,6.1,12.67,0
8.08,26.96,59.93,42.78,3.1,15.37,0
25.9,21.17,40.55,16.64,7.17,12.63,0
28.49,38.7,52.01,0.04,7.56,15.88,0
3.57,23.55,46.79,51.92,2.24,19.98,0
16.07,30.29,90.56,49.35,4.66,18.83,0
9.59,34.56,55.51,7.39,3.39,18.17,0
31.82,32.11,57.08,22.45,9.96,12.49,0
3.65,29.7,97.6,39.68,1.73,15.48,0
16.99,21.49,62.75,39.13,3.54,9.81,0
14.04,25.95,40.58,51.62,3.63,12.27,0
5.25,30.94,57.03,8.42,1.25,10.79,0
2.2,26.06,47.16,25.8,-0.17,10.29,0
15.82,31.02,46.17,5.83,5.17,10.51,0
20.13,33.41,44.65,23.38,7.22,9.32,0
5.69,34.81,75.6,0.91,3.05,10.27,0
15.53,23.87,51.36,53.9,4.32,14.11,0
